date,resid,resid_romer,resid_full
1996q4,.018476295071,.0202374830842018,.0862866407260299
1997q1,,.0510778522584587,.1277924031019211
1997q2,,.0685378089547157,.1036549583077431
1997q3,,-.2541230544447899,-.1427021026611328
1997q4,,-.1339930463582277,-.0718922629021108
1998q1,,-.1241338662803173,-.0518048815429211
1998q2,,-.132081538438797,-.0645189359784126
1998q3,,-.149670846760273,-.0444200038909912
1998q4,,-.4011616110801697,-.3070178329944611
1999q1,,-.3629233241081238,-.2594592571258545
1999q2,,.0633362978696823,.1483468562364578
1999q3,,.2652121186256409,.2560746371746063
1999q4,,-.2993343025445938,-.1577558070421219
2000q1,,-.0402271170169115,.0232468321919441
2000q2,,.374884769320488,.3643078804016113
2000q3,,-.0770715847611427,-.0592025257647038
2000q4,,.0808083303272724,.1229383628815413
2001q1,,-.4823846034705639,-.4464053809642792
2001q2,,-.6085981577634811,-.5562474131584167
2001q3,,-.162539929151535,-.1289616227149963
2001q4,,-.5723339847754687,-.3825280517339706
2002q1,,-.7321721613407135,-.5211733728647232
2002q2,,.142796098254621,.2081396579742432
2002q3,,.0176638662815094,.1041661463677883
2002q4,,-.3608495406806469,-.2800266921985894
2003q1,,-.0525947706773877,.0202894783578813
2003q2,,-.2802697978913784,-.2291566133499146
2003q3,,-.3679171651601791,-.2717572450637817
2003q4,,-.4965423047542572,-.4209875613451004
2004q1,,-.0246370062232018,-.0369602292776108
2004q2,,.0372749716043472,.0292589142918587
2004q3,,.4479468464851379,.4268591403961182
2004q4,,.3954167664051056,.4543044418096542
2005q1,,.1182910352945328,.1680486425757408
2005q2,,.5453938394784927,.5301627665758133
2005q3,,.2999567780643702,.3095329962670803
2005q4,,.2576687298715115,.2695315964519978
2006q1,,.2000050842761993,.2090218886733055
2006q2,,.6312645822763443,.6044538170099258
2006q3,,.1118122301995754,.1261501349508762
2006q4,,-.0891730794683099,-.0137968324124813
2007q1,,.0487279072403908,.0863400548696518
2007q2,,-.0947045106440783,-.0833343816921115
2007q3,,-.635784060228616,-.5634434130042791
2007q4,,-.5107119381427765,-.3788986541330814
