date,year,quarter,month,jk_pc1_hf,jk_SP500_hf,jk_MP_pm,jk_CBI_pm,jk_MP_median,jk_CBI_median,ident_bp_u1,ident_bp_u2,ident_bp_u3,ident_bp_u4,ident_bp_event_count,ident_s_u1,ident_s_u2,ident_s_u3,ident_s_u4,ident_s_event_count,mps_STMT,mps_PC,mps_ME,mps_event_count,mps_minutes_MIN,mps_minutes_event_count,bs_m_MPS,bs_m_MPS_ORTH_x,bs_m_NFP_SURP,bs_m_NFP_12M,bs_m_SP500_3M,bs_m_SLOPE_3M,bs_m_BCOM_3M,bs_m_TR_SKEW,bs_fomc_Unscheduled,bs_fomc_FF1,bs_fomc_FF2,bs_fomc_ED1,bs_fomc_ED2,bs_fomc_ED3,bs_fomc_ED4,bs_fomc_SP500,bs_fomc_SP500 emini,bs_fomc_TNOTE02,bs_fomc_TNOTE05,bs_fomc_TNOTE10,bs_fomc_TBOND,bs_fomc_MPS,bs_fomc_MPS_ORTH,bs_fomc_NFP_SURP,bs_fomc_NFP_12M,bs_fomc_SP500_3M,bs_fomc_SLOPE_3M,bs_fomc_BCOM_3M,bs_fomc_TR_SKEW,bs_fomc_event_count,usmpd_me_MP1,usmpd_me_MP2,usmpd_me_FF1,usmpd_me_FF2,usmpd_me_OIS1Y,usmpd_me_OIS2Y,usmpd_me_UST2Y,usmpd_me_UST5Y,usmpd_me_UST10Y,usmpd_me_SP500,usmpd_me_SPFUT,usmpd_me_DXY,usmpd_me_SEP,usmpd_me_Unscheduled,usmpd_me_PC,usmpd_me_event_count,bs_m_MPS_ORTH_y,rr_resid_romer,rr_resid_full,uk_Target,uk_Path,uk_QE,uk_event_count
1988-12-01,1988,4,12,,,,,,,,,,,,,,,,,,,,,,,0.05008562014048249,0.02175157924378558,0.213,0.030908841322156988,0.029039885650733233,-0.71,-0.008975539675624589,0.22155552173913043,0.0,,,0.025,0.065,0.03,0.0349999999999966,-0.199691452398287,,,0.04883665490607419,0.03169184638450006,0.025507830990553416,0.0500856530654848,0.01133936062594287,213.0,3.090884132215699,0.02903988565073323,-0.6969570175686814,-0.008975539675624589,0.2194823636363636,1.0,,,,,,,,,,,,,,,,,,,,,,,
1989-01-01,1989,1,1,,,,,,,,,,,,,,,,,,,,,,,0.039146391461608976,-0.00319606232436509,0.029,0.030749149144421395,0.031305264099417585,-0.6100000000000001,0.0895973496764606,0.2555411304347826,3.0,,,0.01,0.025,0.01,0.0,-0.22072211654320412,,,-0.009814915631935744,0.00488299959605286,-0.0054307903027112445,0.03914619447138075,-0.06520058680250701,87.0,9.224744743326417,0.10076550776857562,-1.7680378115893074,0.2639716578371072,0.787900909090909,3.0,,,,,,,,,,,,,,,,,0.401950775671,0.3988476134836674,0.45284947752952576,,,,
1989-02-01,1989,1,2,,,,,,,,,,,,,,,,,,,,,,,0.14810097133889766,0.09911087586224493,0.153,0.03231930211769729,0.07774889535954177,-0.9800000000000001,0.03455524383922004,0.28497265217391304,4.0,,,0.07,0.07999999999999999,0.125,0.12000000000000681,-0.2062532390671628,,,0.04548677132422817,0.039597984510391725,0.04225868643702737,0.14810084496676687,-0.07955545819054989,765.0,16.159651058848645,0.42379184487513744,-3.2306199223842516,0.23085926515766264,1.2058234090909092,5.0,,,,,,,,,,,,,,,,,,,,,,,
1989-03-01,1989,1,3,,,,,,,,,,,,,,,,,,,,,,,-0.013211303324694001,-0.04752224243061672,0.0465,0.03036506982803644,0.04996029876546437,-0.68,0.029032953912583537,0.2260058260869565,0.0,,,-0.02,-0.01,-0.03,-0.025,0.076042418433353,,,-0.003975408857586247,-0.014825199080831877,-0.011043375834349362,-0.01321145685388759,-0.0428168178671836,46.5,3.036506982803644,0.04996029876546437,-0.5871953442980979,0.02903295391258354,0.2314779545454545,1.0,,,,,,,,,,,,,,,,,,,,,,,
1989-04-01,1989,2,4,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1989-05-01,1989,2,5,,,,,,,,,,,,,,,,,,,,,,,-0.006700818475804544,-0.032890972830584626,-0.103,0.028789460721327487,0.07663883981333086,-0.06,0.03533108132093421,0.24008469565217397,0.0,,,-0.01,-0.015,-0.015,-0.019999999999996,0.00787246605407077,,,-0.003848460330303174,-0.0070889630765262985,0.0,-0.006700939895675034,-0.0189183999225747,-103.0,2.878946072132749,0.07663883981333086,-0.02578738295147076,0.03533108132093421,0.2368023636363636,1.0,,,,,,,,,,,,,,,,,,,,,,,
1989-06-01,1989,2,6,,,,,,,,,,,,,,,,,,,,,,,-0.04363952417802043,-0.07155759492702782,-0.099,0.02772696704215072,0.10493621458398117,-0.55,-0.020868259115529142,0.24706426086956512,1.0,,,-0.04,-0.05,-0.06,-0.0499999999999972,0.238507518334341,,,-0.02633534458047965,-0.018235922260980992,-0.014814187337432607,-0.04363976425636588,-0.05019781686512262,-99.0,2.772696704215072,0.1049362145839812,0.09261025885400898,-0.02086825911552914,0.2460254545454545,1.0,,,,,,,,,,,,,,,,,,,,,,,
1989-07-01,1989,3,7,,,,,,,,,,,,,,,,,,,,,,,-0.05303210696832218,-0.061937150375272504,-0.0175,0.025320893637392317,0.08512740053710921,0.020000000000000004,-0.04560618102444991,0.18665013043478265,3.0,,,-0.045,-0.085,-0.11,-0.1000000000000227,0.8384555419670647,,,-0.06242383396067268,-0.03329096067466336,-0.017294223387567757,-0.05303262765066085,-0.04503447386681948,-70.0,10.128357454956928,0.33739853935743014,1.360168039528336,-0.3027484779056806,0.5693322727272727,4.0,,,,,,,,,,,,,,,,,,,,,,,
1989-08-01,1989,3,8,,,,,,,,,,,,,,,,,,,,,,,-0.014689660542766263,-0.01749846657978426,0.009,0.02358513771615911,0.06025099954420199,-0.07,-0.019058157901243433,0.01065047826086956,0.0,,,-0.02,-0.03,-0.01,-0.0300000000000011,-0.0291247999729016,,,-0.007510029673590503,-0.009081693585077344,-0.00641782493159075,-0.01468981972934222,-0.01774948268218225,9.0,2.358513771615911,0.06025099954420199,0.1238728296901188,-0.01905815790124343,0.01073831818181819,1.0,,,,,,,,,,,,,,,,,,,,,,,
1989-09-01,1989,3,9,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
