date,year,quarter,month,jk_pc1_hf,jk_SP500_hf,jk_MP_pm,jk_CBI_pm,jk_MP_median,jk_CBI_median,ident_bp_u1,ident_bp_u2,ident_bp_u3,ident_bp_u4,ident_bp_event_count,ident_s_u1,ident_s_u2,ident_s_u3,ident_s_u4,ident_s_event_count,mps_STMT,mps_PC,mps_ME,mps_event_count,mps_minutes_MIN,mps_minutes_event_count,bs_m_MPS,bs_m_MPS_ORTH_x,bs_m_NFP_SURP,bs_m_NFP_12M,bs_m_SP500_3M,bs_m_SLOPE_3M,bs_m_BCOM_3M,bs_m_TR_SKEW,bs_fomc_Unscheduled,bs_fomc_FF1,bs_fomc_FF2,bs_fomc_ED1,bs_fomc_ED2,bs_fomc_ED3,bs_fomc_ED4,bs_fomc_SP500,bs_fomc_SP500 emini,bs_fomc_TNOTE02,bs_fomc_TNOTE05,bs_fomc_TNOTE10,bs_fomc_TBOND,bs_fomc_MPS,bs_fomc_MPS_ORTH,bs_fomc_NFP_SURP,bs_fomc_NFP_12M,bs_fomc_SP500_3M,bs_fomc_SLOPE_3M,bs_fomc_BCOM_3M,bs_fomc_TR_SKEW,bs_fomc_event_count,usmpd_me_MP1,usmpd_me_MP2,usmpd_me_FF1,usmpd_me_FF2,usmpd_me_OIS1Y,usmpd_me_OIS2Y,usmpd_me_UST2Y,usmpd_me_UST5Y,usmpd_me_UST10Y,usmpd_me_SP500,usmpd_me_SPFUT,usmpd_me_DXY,usmpd_me_SEP,usmpd_me_Unscheduled,usmpd_me_PC,usmpd_me_event_count,bs_m_MPS_ORTH_y,uk_Target,uk_Path,uk_QE,uk_event_count,bs_m_MPS_ORTH,rr_resid_romer,rr_resid_full
1996-01-01,1996,1,1,-0.15622694,0.24778000000000006,-0.16594018000000002,0.00971324,-0.0928767,-0.06335024,-24.10241,3.3253200000000005,1.0233400000000001,-0.5426200000000002,8.0,-3.67374,0.7872600000000001,0.3880100000000001,-0.3187700000000001,8.0,-0.036357939181144494,0.0,-0.031530388009791105,8.0,,,-0.05808884661074354,-0.1393797003602984,0.44549999999999995,0.16344162512208626,0.42242849185594,0.6199999999999997,0.11371906468431092,1.215045956521739,0.0,0.0,0.0,-0.195,-0.1,-0.08499999999999999,-0.11,-0.17465200000000003,0.0,-0.10905051855914323,-0.0615342122110723,-0.011145575619722278,0.009291677732663147,-0.058090174448955784,-0.1725370063878691,445.5,16.310690759897284,0.42242849185594,-0.0035332473202905057,0.11371906468431092,1.2240810454545454,8.0,-0.21357467532471158,-0.12595521390374742,-0.0875000000000079,-0.1825000000000063,0.0,0.0,0.0005000000000014502,-0.18999999999999928,-0.05400000000000119,0.4577956361658493,0.0,-0.02173563382640909,0.0,0.0,0.0,8.0,-0.026406621449999994,,,,,-0.026406621449999994,-0.025319350883364677,0.20287122949957848
1997-01-01,1997,1,1,-0.07281286999999999,-1.0949300000000002,-0.02638687,-0.046426,0.02883168,-0.10164455,-16.36209,9.534930000000001,4.10181,-2.88888,8.0,-2.49395,2.2573399999999997,1.55523,-1.69709,8.0,0.021368458713456506,0.0,0.029927567337021697,8.0,,,0.0436892696514602,-0.08187665415676318,0.425,0.2035654418810573,0.5635080540199731,-1.56,-0.044980460905215125,1.0445370869565218,0.0,0.0,0.0,-0.1,-0.035,0.012499999999999992,0.022500000000000003,-1.9912400000000001,-1.03497,0.008401572479716504,0.03373513081448834,0.04110618094157373,0.07261505739434795,0.04368828753012364,-0.09433334080202853,425.0,20.189729124247968,0.5635080540199731,-1.4266147099474948,-0.044980460905215125,1.0444282727272727,8.0,-0.15135954749898867,-0.0851614420062488,-0.0935000000000033,-0.1200000000000044,0.0,0.0,-0.0924999999999992,0.052999999999998895,0.0495000000000009,-1.2427659917531344,-0.8870714171204949,-0.7587145777110887,0.0,0.0,0.0,8.0,,0.08269892235346214,-0.04729251370779868,-0.13323521555426385,9.0,,-0.26850043958984315,0.016852995846420527
1998-01-01,1998,1,1,-0.26014085,1.5320999999999998,-0.24378269000000002,-0.01635816,-0.22135599,-0.038784860000000004,-19.559179999999998,-10.99118,-3.1734600000000004,0.5541999999999996,9.0,-2.98126,-2.6020900000000005,-1.2032399999999999,0.32556999999999997,9.0,-0.06017791125998479,0.0,-0.054917824786204,9.0,,,-0.19849871885078774,-0.11491288460680599,0.226,0.2326561020360014,0.322465471529795,-0.05999999999999989,-0.46800997926187726,-0.7358445217391304,1.0,0.0,0.0,-0.2175,-0.32499999999999996,-0.26499999999999996,-0.24999999999999198,1.8442638,1.9072209999999998,-0.18118356663269683,-0.16788042962407676,-0.113050138581023,-0.06142362610118315,-0.19850032706533466,-0.18191448505525984,226.0,23.26787710621101,0.322465471529795,0.2968134584040141,-0.4680099792618772,-0.7323216818181818,9.0,-0.19813408119656312,-0.07719775641023822,-0.10499999999998459,-0.1599999999999965,0.0,0.0,-0.2075000000000006,-0.2230000000000008,-0.1934999999999981,2.773185751042463,2.202015660813782,-0.5737135317852342,0.0,1.0,0.0,9.0,,-0.02773692576655091,0.04340139155498608,-0.057878176617430756,15.0,,-0.807047862559557,-0.46776165440678596
1999-01-01,1999,1,1,0.20033252000000001,0.15955000000000003,0.17364322,0.0266893,0.09065995,0.10967257,1.359509999999999,12.342200000000002,4.04189,5.1144099999999995,8.0,0.20722000000000002,2.92195,1.5325099999999998,3.0044899999999997,8.0,0.15103746988876499,0.0,0.1686448118726637,8.0,,,0.23792011429110782,0.08792627518642054,0.05800000000000001,0.19457081895784434,0.4377910553901234,0.43000000000000027,0.4572940096453353,1.0307998695652174,0.0,0.0,0.0,0.0175,0.1825,0.23750000000000002,0.20000000000000004,0.4761699999999999,0.38084000000000007,0.1897736792333988,0.14919574385694417,0.14726591286177046,0.16115417248246794,0.23791963943962868,0.10833888848105255,58.0,19.57703329598619,0.43779105539012525,0.37125041543270765,0.4572940096453362,1.0396976818181818,8.0,0.019479120879143087,0.09628093203087823,0.015000000000000305,0.022500000000008104,0.0,0.0,0.1580000000000004,0.14750000000000069,0.14999999999999952,0.2539709022928903,0.16312661878126744,-0.335604362294157,0.0,0.0,0.0,8.0,,-0.12304928027805105,-0.026571038581527887,0.09474329080141722,16.0,,-0.3337092101573944,-0.012793570756912231
2000-01-01,2000,1,1,0.12884742,-2.37679,0.14317469,-0.01432727,0.20603758,-0.07719016000000001,-0.19394000000000133,15.37006,4.76166,-4.78918,8.0,-0.029569999999999985,3.63879,1.80541,-2.8134200000000003,8.0,0.1018798063880015,0.0,0.1166626618354764,8.0,,,0.18178436497648057,0.08228388637751574,-0.551,0.17273842888123347,-0.0883000732910757,-3.2,0.37532294880846795,0.8633661304347826,0.0,0.0,0.0,0.065,0.0925,0.1125,0.1525,-2.61078,-2.62073,0.120649099467381,0.16466997901258382,0.10956799650194546,0.013047765902471906,0.1817839826289409,0.14376156352077993,-551.0,17.250939595604464,-0.08830007329107571,-2.0676939629720623,0.37532294880846795,0.8379525909090909,8.0,0.00551851851847536,0.08016587301588265,-0.015000000000014804,0.019999999999995997,0.0,0.0,0.2190000000000009,0.1482999999999978,0.0653000000000016,-2.308155155450195,-2.172285481203724,-0.1147218220815228,0.0,0.0,0.0,8.0,,-0.40302731907955974,0.06309663023364723,0.022403379025926037,16.0,,0.33839439786970615,0.45129054971039295
2001-01-01,2001,1,1,-1.0768816300000001,5.42874,-0.9375043000000001,-0.13937733,-0.86189594,-0.21498569,-88.38198,-21.81914,9.91485,10.04814,10.0,-13.47134,-5.16558,3.7592999999999996,5.90281,10.0,-0.667081199344419,0.0,-0.7018218265282836,11.0,,,-0.8173306282459232,-0.30129538517961846,-0.726,0.020208374571582866,-0.7358988021940123,7.3100000000000005,-0.547051715652028,-1.1103854782608695,3.0,0.0,0.0,-1.1955,-1.18,-0.985,-0.885,-0.25624000000000013,1.7367,-0.7518300865896176,-0.3968332613222839,-0.190498679209206,0.09713685257641327,-0.8173342955462267,-0.41547700096260287,-804.0,3.7420065444594632,-0.8854272926899194,8.137364017524726,-0.49512755199553293,-1.4041724999999998,11.0,-1.1346616952014053,-0.9464117826139015,-0.7915000000000253,-0.7650000000000035,0.0,0.0,-0.7167499999999996,-0.5068000000000005,-0.2529999999999991,4.450963983354938,5.120337808841703,-0.9299269094544858,0.0,3.0,0.0,11.0,,-0.14112187751443003,-0.16176958731557559,0.041192890087983276,16.0,,-1.8258566751610488,-1.514142468571663
2002-01-01,2002,1,1,-0.25850851,-3.60898,0.05747965,-0.31598816,0.08577595,-0.34428446,-16.5661,1.2067100000000006,0.5715899999999999,-16.637150000000002,8.0,-2.52503,0.2856799999999998,0.21671999999999994,-9.77354,8.0,-0.111032462860752,0.0,-0.1088611880403017,8.0,,,-0.19931248113636355,-0.07127705542762625,-0.03200000000000001,-0.08962537475578003,-0.4642258846464431,-1.0100000000000002,0.4623249072362565,0.954112,0.0,0.0,0.0,-0.12250000000000001,-0.225,-0.3325,-0.36250000000000004,-4.459004999999999,-4.397417,-0.27667265337563457,-0.22994677078762105,-0.15576962123891383,-0.12546035130675828,-0.19931366411869,-0.11403271672315983,-32.0,-8.962537475578003,-0.4642258846464432,-0.48639182910925793,0.46232490723625647,0.9548952727272728,8.0,-0.16743055555556813,-0.10791418650796951,-0.1525000000000176,-0.082499999999996,0.0,0.0,-0.19920000000000002,-0.30800000000000005,-0.1972499999999996,-3.5713453117544463,-3.607918964842181,-0.9198032590115605,0.0,0.0,0.0,8.0,,0.15137747138508856,0.024819878654641463,-0.016999079491666066,16.0,,-0.93256173748523,-0.48889426072128117
2003-01-01,2003,1,1,-0.019113219999999986,-0.45572,0.052261300000000004,-0.07137452,0.017596099999999993,-0.03670932,17.14372,-13.97832,2.52041,-2.8812399999999996,8.0,2.61308,-3.3093,0.9556199999999999,-1.69259,8.0,0.06166498116710571,0.0,0.0749072670502175,8.0,,,0.06227377487016144,0.04304183088997769,-0.614,-0.02219561357190436,0.25343052154720525,1.5299999999999994,0.34354163317089625,2.7585218260869566,0.0,0.0,0.0,0.08899999999999998,-0.035,-0.019999999999999983,-0.0775,-0.697233,-0.699931,-0.08741942764223978,-0.06277692750617522,-0.019004778823681734,0.00900460249419277,0.06227339858001749,0.0793069208248065,-614.0,-2.219561357190436,0.25343052154720525,0.5709737383348699,0.34354163317089625,2.770180409090909,8.0,0.18484615384616496,0.10060728744936931,0.0649999999999976,0.1649999999999918,0.0449999999999999,0.0,-0.11135000000000012,-0.10340000000000049,-0.05235000000000101,-0.6592950093705449,-0.4746447122475342,-0.438516136775034,0.0,0.0,0.0,8.0,,-0.19678309052845228,-0.2582896148923905,-0.10243233847901362,15.0,,-1.1973240384832025,-0.9016119414009154
2004-01-01,2004,1,1,0.038557530000000007,-0.42901999999999996,0.09079514000000001,-0.052237610000000004,0.044840620000000005,-0.0062830900000000025,-0.17881,8.92708,2.4171500000000004,1.1303299999999998,8.0,-0.02725000000000001,2.1134399999999998,0.9164700000000001,0.66401,8.0,0.072519301658591,0.0,0.08467721989067063,8.0,,,0.10977043728218912,-0.04043712896868625,-0.144,0.08164246834642874,0.24780408964673217,-3.2200000000000006,0.2973949894700141,2.503308347826087,0.0,0.0,0.0,-0.029999999999999995,0.010000000000000002,0.06749999999999998,0.10499999999999998,-0.352055,-0.40860499999999994,0.11924508528051732,0.14214594121098448,0.08973797894498846,0.07858336770567158,0.10976970640017625,0.0012630727655427686,-144.0,7.915560653854925,0.24780408964673217,-3.3170101049867444,0.2973949894700141,2.5054512272727276,8.0,0.0036137566137741904,-0.0038320684399154896,0.0050000000000096,-0.004999999999995399,-0.0464999999999994,0.0,0.06939999999999891,0.049599999999999894,0.007600000000000495,-0.413746111868329,-0.5688939673022239,0.6735150072829027,0.0,0.0,0.0,8.0,,-0.17045807632234558,-0.0005988119476987739,-0.022254304325038637,16.0,,0.856001578271389,0.8734622672200203
2005-01-01,2005,1,1,0.09318327000000001,0.69745,0.05918554000000001,0.03399773,0.005036180000000001,0.08814709,2.67505,5.59717,-2.825559999999999,3.9045,9.0,0.40773,1.32512,-1.0713399999999997,2.2937,9.0,0.1217201329979962,0.0,0.1375090806615583,8.0,-0.0716022904026884,8.0,0.18267916099542897,0.0006317476025297641,-0.067,0.13575093837279972,0.10518724299304516,-3.1999999999999997,0.4813827557834429,2.128147347826087,0.0,0.0,0.0,0.0825,0.1075,0.11000000000000001,0.1225,0.45065200000000005,0.5309349999999999,0.12381324813081164,0.09860279531102503,0.05298189083687281,0.0024823738063480174,0.18267884256346725,0.045522530245470226,-67.0,13.727931928810833,0.10518724299304517,-2.8889036814061457,0.4813827557834429,2.128551909090909,8.0,0.01628640516569008,0.07736068768392503,-0.005000000000009499,0.0224999999999796,0.06699999999999909,0.0,0.1479999999999995,0.13199999999999928,0.0550000000000012,0.2597861482714975,0.39708262871935074,0.3442943859735399,0.0,0.0,0.0,8.0,,-0.08277252807560198,-0.010283514931340113,-0.04797050530349387,16.0,,1.2213103827089071,1.2772760018706322
2006-01-01,2006,1,1,0.01904741,-0.8290099999999999,0.07139859,-0.05235118,0.05891777,-0.03987036,-5.63964,6.431349999999999,4.14513,-1.3397000000000001,8.0,-0.85961,1.52258,1.5716700000000001,-0.7870199999999999,8.0,0.0657462335526404,0.0,0.078059262716386,8.0,0.010456335286727902,8.0,0.1103844168087943,0.010478187967516935,-0.298,0.14246353561941483,0.3036478101719249,-2.0100000000000002,0.36945008192246664,0.6138290434782608,0.0,0.0,0.0,0.033749999999999995,0.042499999999999996,0.032499999999999994,0.03749999999999999,-1.0344250000000001,-1.055979,0.029795912017607604,0.05759863828356455,0.05506887095960207,0.05467403688143765,0.1103975505852276,0.057251047076616976,-298.0,14.246353561941483,0.30364781017192577,-0.7292861765736287,0.36945008192246664,0.5956970454545456,8.0,-0.05217391304350241,0.03615424430646639,-0.0300000000000154,-0.0349999999999964,0.008999999999998495,0.0,0.048999999999999495,0.0743000000000001,0.0694999999999997,-0.857829143519622,-0.9801111942171787,-0.4381184408083606,0.0,0.0,0.0,8.0,,0.09450840321243659,-0.026852190014145745,-0.04070872412560481,16.0,,0.8539088172838092,0.9258290082216263
