date,IPP_qi,HT_qi,EQP_qi,NRS_qi,RI_qi,D_qi,GDP,IPP_nom,HT_nom,EQP_nom,NRS_nom,RI_nom,D_nom,GDP_nom,DGS1_Q,NHT_qi,NHT_nom,Intangible_qi,Tangible_qi,TI_qi,lTI,lTangible,lIntangible,lIPP,lHT,lNHT,lNRS,lRI,lD,lGDP,Intangible_nom,Tangible_nom,TI_nom,share_TI_IPP,share_GDP_IPP,share_TI_HT,share_GDP_HT,share_TI_NHT,share_GDP_NHT,share_TI_NRS,share_GDP_NRS,share_TI_RI,share_GDP_RI,share_TI_D,share_GDP_D,share_TI_Intangible,share_GDP_Intangible,share_TI_Tangible,share_GDP_Tangible,RR
1986-10-01,15.477,5.092,21.058,26.842,77.613,22.548,8920.193,115.78,114.904,323.862,170.686,244.268,441.133,4657.627,5.7979032258064525,298.7448605498567,208.95800000000003,3048.72070932924,377.37827935748766,475.2445237167246,616.3829458349439,593.3248077906404,802.2477342047895,273.93550509306226,162.767068069516,569.9589899917348,328.9967824975614,435.1734938931494,311.56463702193287,909.6072862111283,230.684,1065.045,1295.729,0.08935510434666508,0.02485815201603735,0.08867903705172918,0.02467007340862632,0.16126674636440183,0.04486361831894224,0.1317297058258324,0.036646558429861385,0.18851781506781123,0.052444732049174395,0.34045159134356023,0.0947119638390966,0.17803414139839427,0.04952822542466367,0.8219658586016058,0.22866687263707464,
1987-01-01,15.577,4.973,20.331,26.208,77.48,21.211,8986.367,117.022,110.317,312.608,166.699,246.672,418.497,4722.156,5.92655737704918,286.61503167720974,202.291,3022.7762541963084,363.4252198054767,460.0525585059106,613.134074057778,589.5573553128817,801.393097755011,274.57954673444686,160.40232797326016,565.8139962299273,326.6064707670659,435.00198385387955,305.4519915037079,910.3463930104825,227.339,1034.159,1261.498,0.09276431670918225,0.02478147693553538,0.08744920721237766,0.023361574670553026,0.16035776513319877,0.04283869486734449,0.13214368948662622,0.03530145975694154,0.19553895448110103,0.05223715607870642,0.331746066977514,0.08862413694083804,0.18021352392155993,0.04814305160608841,0.8197864760784401,0.2190014476438305,0.3304473105818033
1987-04-01,15.701,5.072,20.925,26.736,77.746,22.08,9083.256,118.611,110.547,320.184,169.342,249.693,439.101,4806.16,6.764444444444445,296.4541687270206,209.63700000000003,3064.3098585257794,373.32791042836845,471.46216990966525,615.5838865365058,592.2457149877234,802.757765450899,275.37244045933846,162.3735217134925,569.1892632213455,328.60109718530384,435.34471027905664,309.4672221408894,911.4187997625571,229.15800000000002,1067.7730000000001,1296.931,0.09145513523849766,0.024678953676115653,0.08523737962929408,0.023001106912795246,0.16164082746113712,0.04361839805582836,0.13057132569118943,0.035234365897098725,0.19252604803185366,0.05195270236529787,0.33856928394802804,0.09136212693709739,0.17669251486779175,0.0476800605889109,0.8233074851322083,0.22216759325532237,
1987-07-01,15.883,5.312,21.478,27.479,77.104,22.993,9162.024,120.811,114.029,327.084,177.308,249.969,460.541,4884.555,7.1185937500000005,301.07285089604534,213.055,3152.1689199425155,381.67239496916574,482.5252686752483,617.9033289719159,594.4562635860437,805.5846040894127,276.5249354853018,166.99684121741328,570.7352265019415,331.34220765901205,434.5155159897977,313.51898217798635,912.2822393958646,234.84,1100.873,1335.713,0.09044682502902945,0.024733266387623846,0.0853693869865757,0.023344808278338555,0.15950657064803592,0.04361809827097862,0.1327440849943064,0.03629972433517485,0.1871427469823233,0.05117538854614186,0.3447903853597292,0.09428514982429309,0.17581621201560516,0.0480780746659624,0.824183787984395,0.22537836097658845,
1987-10-01,16.134,5.259,21.079,27.445,77.23,22.372,9319.332,124.02,113.876,323.803,182.448,252.825,449.949,5007.994,7.251612903225807,294.10329209838665,209.927,3162.263119630089,375.6835497508339,476.544235546721,616.6560553091234,592.8747166023313,805.9043227346649,278.09288465147824,165.99408946072072,568.3931039303443,331.2184002001853,434.6787982581173,310.78101769593417,913.9846231291203,237.89600000000002,1095.1490000000001,1333.045,0.09303511884445011,0.024764406666621407,0.08542547325859216,0.022738845134399124,0.15747930489968454,0.041918380892628865,0.13686559718539135,0.03643135355194116,0.18965976392394854,0.050484285723984494,0.33753474188793325,0.08984615396903431,0.1784605921030423,0.04750325180102053,0.8215394078969578,0.21868017413758886,
1988-01-01,16.373,5.386,21.738,27.664,75.855,23.43,9367.502,127.272,116.924,335.612,178.329,250.115,470.439,5073.372,6.771612903225806,304.4390128966181,218.68800000000002,3223.204842492602,384.3406847573427,487.2042869943016,618.8683515606361,595.1529359147443,807.8131436262645,279.56336366573555,168.38029943894074,571.8470781036223,332.0131928940935,432.8823623200056,315.40172525197045,914.5001744171957,244.19600000000003,1117.5710000000001,1361.7670000000003,0.09346092246324075,0.025086273981091867,0.08586197198199104,0.023046604901040175,0.1605913493277484,0.04310505912044297,0.13095412063884643,0.03514999491462483,0.18366945299746576,0.04929955855789798,0.34546218259070743,0.09272708565427491,0.1793228944452318,0.048132878882132045,0.8206771055547681,0.2202816982472407,0.7267412785440683
1988-04-01,16.667,5.639,22.279,28.283,76.794,23.439,9490.594,130.383,120.918,344.833,183.765,255.51,473.223,5190.036,7.305873015873016,308.479029136808,223.91500000000002,3325.5366220444375,387.82538972716515,493.58522762633265,620.1695544319857,596.0555211854589,810.9386330156528,281.34307165600393,172.9706744825045,573.165386416881,334.2260917438846,434.11265121017095,315.4401301682717,915.8056481847482,251.30100000000002,1136.413,1387.714,0.09395523861544959,0.025121791062720954,0.08713466895916594,0.023298104290606077,0.16135529367002135,0.04314324601987347,0.13242281911114248,0.03540726885131432,0.18412295328864595,0.04923087238701234,0.34100902635557473,0.0911791363296902,0.18108990757461554,0.04841989535332703,0.8189100924253845,0.21896052358789034,
1988-07-01,17.038,5.722,22.519,28.46,76.839,23.133,9546.206,133.738,121.949,349.142,183.044,257.495,470.389,5282.835,8.015,311.1466672580798,227.19299999999998,3387.472328712579,386.8047882250603,494.16986060446027,620.287930546341,595.7920142574546,812.783929650886,283.54461436206486,174.43183946279186,574.0264399912,334.84995926617063,434.17123237604926,314.1260169518933,916.3899077052257,255.687,1138.121,1393.808,0.09595152273483866,0.02531557392952837,0.08749339937781961,0.023084006977314265,0.16300164728570934,0.043005886044141066,0.13132655286811384,0.03464882018840263,0.18474208786289073,0.048741821389462286,0.3374847898706278,0.08904101680253122,0.18344492211265828,0.04839958090684263,0.8165550778873418,0.21543754442453722,
1988-10-01,17.714,5.759,22.806,28.856,77.336,23.732,9673.405,139.304,123.232,357.678,184.177,261.681,486.162,5399.509,8.533442622950819,316.1657791114161,234.446,3467.7630106013467,393.61031057385566,503.41674537897114,622.1418346706904,597.5361360398658,815.1264999521977,287.4355287387391,175.07638485245354,575.6266693464482,336.2317943601238,434.8159565162304,316.68243483963965,917.7135646426292,262.536,1166.466,1429.002,0.09748341849766481,0.025799382869812794,0.08623640834652437,0.022822815926411087,0.1640627514867019,0.04341987391816552,0.12888505404471093,0.03410995333094176,0.18312150717773662,0.04846385106497646,0.3402108604466614,0.09003818680550398,0.18371982684418917,0.04862219879622388,0.8162801731558108,0.21603186511958772,
1989-01-01,18.182,5.903,23.078,29.318,76.588,23.627,9771.725,143.602,126.43,363.359,189.004,260.884,486.451,5511.253,9.300163934426228,317.7844551543446,236.92899999999997,3557.0757433360295,393.41585194811375,505.57014727763266,622.5686796939221,597.4867199876533,817.6694065884243,290.04320936996663,177.5460696258552,576.1373338980377,337.8201661867839,433.84404065109584,316.23901258813385,918.7248290352503,270.03200000000004,1173.268,1443.3000000000002,0.09949560036028544,0.026056143675494487,0.08759786600152428,0.022940336798183646,0.16415783274440515,0.04299004237330422,0.13095267789094434,0.03429419770785337,0.18075521374627587,0.04733660385396933,0.33704080925656477,0.088265046079358,0.18709346636180973,0.04899648047367814,0.8129065336381902,0.21288589001448494,0.4528494775295257
1989-04-01,18.658,6.173,23.575,29.715,74.187,23.942,9846.293,147.8,131.03,371.633,189.182,255.792,493.344,5612.463,8.9134375,320.5968782605316,240.60299999999998,3682.611004482918,394.34337356042556,509.83648861510443,623.4090063753199,597.7222036255187,821.137729166602,292.62750085387694,182.01849434117588,577.0184502949417,339.1651968818624,430.658893266731,317.56342388291785,919.4850318152851,278.83000000000004,1178.921,1457.7510000000002,0.10138905752765733,0.026334249330463296,0.08988503523578442,0.02334625635839381,0.16505082143658276,0.042869414016626924,0.12977662165898013,0.03370748279320505,0.1754702963674866,0.04557571248131168,0.3384281677735086,0.0879015148964011,0.19127409276344176,0.04968050568885711,0.8087259072365581,0.21005412418754477,
1989-07-01,19.176,6.305,24.038,30.47,73.844,24.484,9919.228,152.349,133.143,381.049,197.401,255.498,505.638,5695.365,8.103809523809524,326.58913487548955,247.90599999999998,3773.792683876407,400.77090494562833,518.9687947602915,625.1843755655552,599.3389954684669,823.5835791689485,295.3659497132083,184.1342969416883,578.8702912608497,341.6742592997618,430.19547599083234,319.80198429888236,920.223037466994,285.49199999999996,1206.443,1491.935,0.10211503852379628,0.026749646423012394,0.08924182353788872,0.023377430594878467,0.16616407551267312,0.04352767557478757,0.13231206453364255,0.03465993838849661,0.17125276905495213,0.044860689350024095,0.3389142288370472,0.08878061370956909,0.19135686206168498,0.05012707701789086,0.808643137938315,0.21182891702287737,
1989-10-01,19.713,6.314,23.381,30.163,72.275,23.74,9938.767,156.716,132.267,372.601,197.789,251.884,491.885,5747.237,7.829516129032259,312.73032643886745,240.334,3832.3728630755927,389.6860324353558,508.8280057248405,623.2110053209311,596.5341369863365,825.1239436829927,298.1278316583841,184.27693901358,574.5341242296846,340.66160076890145,428.047828790241,316.7161389181522,920.41982476909,288.983,1181.8919999999998,1470.8749999999998,0.10654610350981561,0.027268059417072936,0.08992402481516105,0.023014015256374497,0.16339525792470472,0.041817311518561,0.1344702982918331,0.034414623931464806,0.17124772669329483,0.04382697285669618,0.3344165887651908,0.08558634348992394,0.19647012832497665,0.05028207467344743,0.8035298716750233,0.2056452517966459,
1990-01-01,20.122,6.359,23.489,30.55,72.915,24.742,10047.386,160.336,132.111,376.407,203.944,256.004,515.394,5872.701,8.131451612903225,313.74407146362665,244.296,3887.907175028549,398.30467899213477,519.3170346139079,625.2514553343092,598.7217237525414,826.5626290559869,300.1813743869859,184.98711322852708,574.8577594534006,341.9364685617604,428.92943791655284,320.85022044406395,921.5067780152992,292.447,1219.638,1512.085,0.10603636700317774,0.02730191780579328,0.08737008832175439,0.022495781753574716,0.16156234603213443,0.04159857619177274,0.13487601556790788,0.034727461861245784,0.16930529699057925,0.043592207401670885,0.34084988608444633,0.08776098085020845,0.19340645532493211,0.049797699559368,0.8065935446750678,0.20767922630489785,0.2224688977003097
1990-04-01,20.472,6.25,22.774,30.152,70.04,23.924,10083.855,163.822,129.184,365.729,204.426,246.896,498.407,5960.028,8.270952380952382,301.9609818427341,236.545,3894.303520548947,385.56349443496276,506.0366189215133,622.6609036079032,595.4705886146205,826.7270128592777,301.9058098857488,183.25814637483103,571.029780983169,340.62512559648343,424.9066507417651,317.48821391823105,921.8690908989831,293.006,1186.274,1479.2799999999997,0.1107444162024769,0.02748678361913736,0.08732897085068413,0.021675065956065977,0.1599054945649235,0.03968857193288353,0.1381929046563193,0.034299503290924134,0.1669028175869342,0.041425308740160274,0.3369253961386621,0.08362494270161146,0.19807338705316102,0.04916184957520333,0.8019266129468391,0.19903832666557938,
1990-07-01,20.559,6.165,23.1,30.365,66.274,23.682,10090.569,165.274,127.621,373.622,205.39,234.507,493.57,6015.116,7.828253968253969,310.9870846810675,246.00100000000003,3880.052102222832,382.2280920683813,502.1583067473807,621.8915422065127,594.6017530068954,826.3603860935107,302.32988012717965,181.88881366163076,573.9751382960212,341.32906293495387,419.37976634154603,316.4715265908765,921.9356504225449,292.895,1179.468,1472.363,0.1122508511827586,0.02747644434454797,0.0866776739160112,0.021216714690124015,0.16707904232855622,0.04089713315586932,0.13949684962200218,0.034145642411551165,0.159272543523574,0.038986280563832854,0.3352230394270978,0.08205494291381912,0.1989285250987698,0.04869315903467198,0.8010714749012302,0.19608399904507245,
1990-10-01,20.94,6.255,22.758,29.888,62.45,23.03,9998.704,168.27,129.348,371.807,197.415,221.268,480.947,6004.733,7.313064516129033,301.7439107641683,242.459,3945.300019891503,369.98711271606146,490.8597657250338,619.6158477479037,591.3468174534544,828.0280281057852,304.1661205442391,183.33811439188744,570.9578680036391,339.7457062046432,413.43662365715863,313.6797713832594,921.0210763577377,297.61800000000005,1142.089,1439.7069999999999,0.1168779480824918,0.0280228946066378,0.08984328061195787,0.021541007735064992,0.16840857202194615,0.0403779818353289,0.13712165044693123,0.032876565868957035,0.15368960489877456,0.036848932333877295,0.3340589439378985,0.0800946520020124,0.2067212286944497,0.04956390234170279,0.7932787713055504,0.19019813204017563,
1991-01-01,21.284,6.092,21.94,29.289,59.159,22.395,9951.916,173.592,125.627,361.307,194.877,210.289,471.691,6035.178,6.441999999999999,289.31948527742924,235.68,3936.381554566031,357.3728032650855,477.31319228895427,616.8172863036875,587.8779503761284,827.8017193150125,305.79556167341224,180.69764350329154,566.7531562902452,337.7212018911644,408.02287343866874,310.88377196592637,920.552037442887,299.219,1112.537,1411.756,0.12296175826417596,0.028763360417870032,0.08898634041576589,0.020815790354484987,0.16694102946968173,0.03905104373060745,0.1380387262388118,0.032290182659069876,0.1489556268930325,0.03484387701572348,0.33411651871853204,0.07815693257100287,0.21194809867994185,0.049579150772355016,0.7880519013200581,0.1843420359764037,0.3520824322476983
1991-04-01,21.764,6.259,21.799,29.141,60.98,22.508,10029.51,178.74,127.774,358.16,189.907,217.788,475.248,6126.862,6.23796875,282.37386543907974,230.38600000000002,4033.1778483235184,358.0271796283571,480.4692915266247,617.4763316954161,588.0608904268466,830.230989217122,308.02572286236784,183.40204279425646,564.3231956857403,337.2146117268152,411.0545941560109,311.38708015710324,921.3287026322932,306.514,1113.329,1419.8429999999998,0.12588715794633634,0.02917317217198625,0.0899916399207518,0.020854721389187484,0.1622616021630561,0.03760260962300114,0.13375211202928777,0.03099580176605904,0.15338879016905393,0.03554641837860882,0.3347186977715142,0.07756792955349737,0.21587879786708816,0.05002789356117373,0.7841212021329119,0.18171275932116634,
1991-07-01,21.841,6.496,22.131,28.89,63.042,22.854,10080.195,180.096,130.475,362.57,177.597,226.483,484.336,6205.937,5.89515625,283.18986377608076,232.095,4104.595700330192,362.39974450193506,486.9059476708423,618.8070978498813,589.274786915184,831.9862527469777,308.37889373742746,187.1186602859377,564.6117569427897,336.3495514478144,414.38011709346927,312.9126156724522,921.8327886676338,310.571,1120.511,1431.0819999999999,0.12584603817251563,0.029019952990176987,0.09117227384594315,0.02102422245021179,0.1621814822630709,0.03739886499008933,0.12409980699917966,0.028617274071586613,0.1582599739218298,0.03649456963549582,0.338440424797461,0.07804397627626578,0.2170183120184588,0.050044175440388784,0.7829816879815413,0.18055468497343752,
1991-10-01,22.441,6.692,22.027,28.874,64.289,22.481,10115.329,184.088,132.939,361.361,172.328,230.055,477.456,6264.54,4.873870967741936,276.4550618003957,228.422,4222.0084499322975,359.43046175040104,486.74968519437414,618.774999750197,588.4520727993162,834.8066229811355,311.0889642941439,190.09127831245775,562.2048282619555,336.2941536207623,416.3388543514035,311.2670508021872,922.1807275024446,317.027,1108.261,1425.288,0.12915845779940616,0.029385717067813438,0.09327167561924327,0.021220871763928395,0.16026375020346764,0.03646269319056148,0.12090749378371249,0.02750848426221239,0.16140948355700743,0.03672336675957054,0.33498913903716304,0.07621565190740262,0.22243013341864942,0.050606588831741836,0.7775698665813505,0.176910196119747,
1992-01-01,22.724,6.783,21.853,28.761,67.966,23.363,10236.435,184.22,134.509,360.058,170.081,242.362,496.18,6363.102,4.364354838709677,270.87058569254884,225.549,4276.999304857417,367.90675722284203,497.0808176856046,620.8752623914321,590.7829528951685,836.1006945696481,312.34216346948807,191.44194819639426,560.1641163249526,335.9020302762969,421.90075801344244,315.115357437182,923.3708693445872,318.729,1134.172,1452.901,0.12679459921907962,0.028951288223888285,0.09257960452914547,0.021138903635365264,0.15524044652732705,0.035446390769784925,0.11706303457702898,0.026729258779758677,0.1668124669196318,0.03808865550167198,0.341509848227787,0.07797769075523228,0.21937420374822508,0.05009019185925355,0.7806257962517749,0.17824199580644787,-0.1933508715592324
1992-04-01,23.011,7.188,23.115,29.691,70.292,23.526,10347.429,186.534,140.378,379.543,170.755,253.159,500.989,6470.763,4.217777777777778,286.19731136832695,239.16500000000002,4414.877129143803,377.5790426260518,510.7961341619649,623.5970555926857,593.377993121109,839.2735282332286,313.5972362468437,197.24129689213126,565.6681472837578,339.0843969582664,425.26579943325993,315.81061925382494,924.4493362038583,326.912,1164.068,1490.98,0.12510831801902103,0.02882720322162935,0.09415149767267166,0.021694195877673156,0.160407919623335,0.036960865356991134,0.11452534574575111,0.026388696356210235,0.16979369273900388,0.039123516036671406,0.3360132262002173,0.07742348158941997,0.2192598156916927,0.050521399099302505,0.7807401843083073,0.17989655933929274,
1992-07-01,23.149,7.62,23.639,30.145,70.321,24.028,10449.673,187.864,147.275,387.626,173.118,255.113,512.092,6566.641,3.42015625,286.57444390900014,240.35099999999997,4542.390018549028,382.01238821748325,518.7008246893377,625.1327271271914,594.5453037969437,842.1208588320429,314.1951583054969,203.0776369698555,565.7998341526365,340.6019071941369,425.3070473981155,317.9219816987915,925.4325965037328,335.139,1180.674,1515.813,0.12393613196350736,0.02860884278583221,0.09715908228785476,0.022427752636393555,0.15856243481220966,0.03660181818984774,0.11420801906303744,0.02636325025229794,0.16830110310440666,0.03884984728112897,0.33783322876898403,0.07798385810949617,0.22109521425136214,0.051036595422225765,0.7789047857486378,0.17979877383277082,
1992-10-01,23.528,7.667,24.509,30.935,73.006,24.505,10558.648,192.052,146.106,399.564,176.683,268.331,523.064,6680.803,3.5638709677419356,302.632542488117,253.45800000000003,4596.332375962775,394.2430261197292,532.9801466755536,627.848417520861,597.6967536706935,843.3013954883547,315.8191201251694,203.69254045767576,571.2519338493665,343.1888228982952,429.05416295516534,319.88771783615107,926.4700518760643,338.158,1221.536,1559.694,0.12313440969831262,0.02874684375515937,0.09367606722857176,0.021869526761977565,0.16250495289460626,0.03793825382966689,0.11328055374964577,0.02644637179093591,0.1720407977462246,0.04016448322155286,0.335363218682639,0.07829358237325662,0.2168104769268844,0.05061637051713694,0.7831895230731157,0.1828426912154123,
1993-01-01,23.824,7.897,24.974,31.242,73.056,24.743,10576.275,194.289,148.843,406.612,175.616,271.401,527.852,6729.459,3.4003278688524587,306.4670024012074,257.769,4688.5807284544835,397.54077101113023,538.7848936417552,628.9316407101136,598.5297497416049,845.2885199108478,317.0693475941653,206.64829405154438,572.5110090204421,344.1763343408817,429.1226270347385,320.8542620728409,926.6368564022704,343.13199999999995,1232.638,1575.77,0.12329781630567913,0.028871414477746278,0.09445731293272495,0.02211812271982042,0.16358288328880485,0.038304565047502334,0.11144773666207633,0.026096600038725257,0.17223389200200537,0.040330285094240116,0.33498035880870936,0.07843899487313913,0.21775512923840404,0.050989537197566694,0.7822448707615959,0.18317044505360683,0.4767484702169895
1993-04-01,24.064,8.065,25.974,31.856,74.031,25.546,10637.847,196.707,149.674,421.532,174.118,278.005,547.842,6808.939,3.384126984126984,322.10764648500435,271.85799999999995,4758.52044069502,409.5566898471811,553.2634202297004,631.5834235717305,601.5075330456896,846.7692067120491,318.0716947767429,208.7533711577172,577.4885795530708,346.12257473218403,430.44839244010564,324.0480748620585,927.2173392796128,346.381,1271.8229999999999,1618.2039999999997,0.12155883930579829,0.02888952302260308,0.0924939006454069,0.02198198573962845,0.16799983191241646,0.03992663174100986,0.1075995362760196,0.025571972373375645,0.1717984877061236,0.040829415566801225,0.33854940415423523,0.08045923160715641,0.2140527399512052,0.050871508762231524,0.7859472600487949,0.18678725128834314,
1993-07-01,24.199,8.58,26.273,32.113,76.801,25.831,10688.606,197.364,157.05,424.98,175.907,290.939,556.638,6882.098,3.42515625,316.88957877609886,267.93,4903.069090077174,413.8455448472382,561.396411378511,633.0427271635372,602.5492824134493,849.7616632940319,318.6311309994801,214.9433913499871,575.8553381259022,346.9260932575589,434.12176609021896,325.15753210312164,927.693359327089,354.414,1291.4140000000002,1645.8280000000002,0.11991775568285384,0.028677882820035402,0.09542309402926673,0.022820076087262928,0.1627934389255742,0.038931442127095546,0.10688054887874067,0.025560083567540016,0.17677363612722594,0.04227475400669971,0.33821152635633855,0.08088202173232639,0.21534084971212056,0.05149795890729832,0.7846591502878795,0.18764830143366168,
1993-10-01,24.205,8.737,27.72,33.271,80.739,26.452,10833.987,199.29,157.746,447.438,182.808,306.889,573.796,7013.738,3.528709677419355,341.36844950548374,289.692,4943.307279873659,431.4971299189255,581.1221499133818,636.4960975569179,606.7260859096785,850.5789876026579,318.6559223391657,216.75668813159575,583.2962391050216,350.4686146687186,439.1221729913366,327.5331769812416,929.0443416290966,357.036,1353.185,1710.221,0.11652879949433435,0.028414235034157246,0.09223720209259506,0.022491002657926487,0.16938863456828093,0.041303510339279856,0.10689144853209029,0.02606427556889065,0.17944406015362926,0.043755412591687914,0.3355098551590701,0.08181029858828488,0.2087660015869294,0.05090523769208374,0.7912339984130705,0.19293349708814328,
1994-01-01,24.432,9.019,28.506,33.623,81.945,27.082,10939.116,200.418,161.977,461.783,178.423,315.598,588.824,7115.652,3.929677419354839,350.32112613107,299.80600000000004,5039.364967981249,440.3491599389842,592.9122691162095,638.5046443898119,608.7567957537566,852.5035354710528,319.58937484762765,219.93334631835714,585.8850237066276,351.5210356599121,440.60482905157903,329.8869300560632,930.0100268323554,362.395,1382.6509999999998,1745.0459999999998,0.11484969450662047,0.028165795629128576,0.0928210488434116,0.02276347972048099,0.17180406705611204,0.04213331399568164,0.10224544224049109,0.025074722597451363,0.1808536852323664,0.04435264681296949,0.3374260621209985,0.08275053361238013,0.20767074335003205,0.05092927534960956,0.792329256649968,0.1943112170184826,1.8784849420189855
1994-04-01,24.782,9.248,28.678,34.147,84.596,27.374,11087.361,203.094,164.715,465.422,186.846,327.929,598.721,7246.931,5.14483870967742,348.82463561201394,300.707,5136.405216579255,446.0672824317663,601.3817556693779,639.9229933661576,610.0469798112548,854.4108739566614,321.0117583194301,222.44073119300216,585.456931916227,353.0674734427361,443.7886984170504,330.95936577890745,931.356108989889,367.80899999999997,1414.203,1782.012,0.11396892950215823,0.02802482871714937,0.09243203749469701,0.022728931736758638,0.1687457772450466,0.041494392591843364,0.10485114578353008,0.025782776184842936,0.18402176865251188,0.045250741313805805,0.33598034132205623,0.0826171796033383,0.20640096699685523,0.050753760453908,0.7935990330031447,0.1951450896938304,
1994-07-01,25.254,9.538,29.422,34.73,83.35,27.662,11152.176,207.55,167.593,476.463,187.843,326.427,609.31,7331.075,5.60125,356.84384606188036,308.87,5262.460197951851,449.6770130031075,608.2770139883768,641.0630393317579,610.8529576177334,856.8353914627469,322.89845590164884,225.52838198760327,587.7298280100605,354.7603866755983,442.30486091968027,332.0059630202516,931.9389914798297,375.14300000000003,1432.4499999999998,1807.5929999999998,0.1148212014540884,0.02831099122570701,0.09271611474485683,0.022860630944302164,0.17087364246265616,0.042131610984746444,0.10391885784023285,0.02562284521710663,0.18058655903181747,0.04452648486067869,0.3370836244663483,0.0831133223981476,0.20753731619894525,0.05117162217000918,0.7924626838010548,0.19539426346067934,
1994-10-01,25.6,10.063,31.193,36.085,82.067,28.634,11279.932,211.758,173.554,501.851,193.112,325.435,631.83,7455.288,6.605737704918033,379.3242927621725,328.297,5430.680559741765,463.06924691012154,626.6681602722466,644.0417150566204,613.7876604264003,859.9819738360198,324.2592351485517,230.8865330951196,593.8391492945512,358.58772665242367,440.75359868124184,335.4594822938136,933.0780496665085,385.312,1478.674,1863.9859999999999,0.11360493050913474,0.028403731686824175,0.09310906841574991,0.02327931529942237,0.1761263228371887,0.04403545510247224,0.10360163649297796,0.025902688132235806,0.17459090357974794,0.043651566512252785,0.33896713816520085,0.08474924107559628,0.20671399892488465,0.051683046986246546,0.7932860010751154,0.1983389508225571,
1995-01-01,25.916,10.662,32.787,37.419,80.203,28.041,11319.951,218.158,181.281,525.294,200.859,321.787,621.252,7522.289,6.712580645161291,397.0292828801751,344.013,5611.682653611487,463.4725898110042,631.365652212304,644.7885175233838,613.8747245848388,863.2605891799424,325.4860538587711,236.66860184005697,598.401003837049,362.2178596811682,438.4560920656655,333.3667724868556,933.4322023125898,399.43899999999996,1487.9109999999998,1887.35,0.11558958327814131,0.02900154460962614,0.09605054706334279,0.024099180448929843,0.1822730283201314,0.04573248913994131,0.10642382176066974,0.026701845674900287,0.17049672821681192,0.04277780340531984,0.32916629136090286,0.08258815900319703,0.21164013034148407,0.053100725058555974,0.7883598696585159,0.19780029722335846,1.0029570739716291
1995-04-01,26.515,11.274,32.736,37.777,77.731,28.326,11353.721,224.004,189.14,525.398,207.019,313.451,626.914,7580.997,5.954444444444444,384.60687840381047,336.25800000000004,5827.922702543419,459.498015065969,632.1315012910438,644.9097444165996,613.013462201703,867.0415904108303,327.77106105890937,242.2499189659383,595.2221717560042,363.17004518267527,435.32541482050453,334.37801107922047,933.7300810590987,413.144,1483.642,1896.786,0.11809661184762012,0.029548092421089203,0.09971604598515593,0.024949225016181905,0.17727777408732456,0.044355379642018064,0.1091419907148197,0.027307621939436196,0.1652537502912822,0.04134693629347169,0.33051382707379745,0.08269545549219977,0.21781265783277606,0.05449731743727111,0.782187342167224,0.19570539336712572,
1995-07-01,27.046,11.455,32.795,38.018,80.609,29.125,11450.31,230.385,187.941,524.84,209.92,326.393,642.543,7683.125,5.66015873015873,382.2506246709027,336.899,5934.026906038728,468.2789678655669,644.0869889828473,646.7833793042727,614.9064203512278,868.8458335056654,329.75391200511683,243.8426315905459,594.6076479002481,363.80597317839613,438.9610305809804,337.15969118858646,934.5772082851694,418.326,1515.755,1934.0810000000001,0.11911858913871755,0.029985845603188805,0.09717328281493898,0.024461530952574636,0.17419073968463575,0.043849215000406734,0.10853733633699932,0.027322215895224922,0.16875870245351665,0.04248180265191572,0.33222134957119165,0.08363042381843326,0.21629187195365654,0.05444737655576345,0.7837081280463435,0.19728365736598066,
1995-10-01,27.717,12.209,33.723,38.755,82.175,29.63,11528.067,234.849,195.109,536.979,209.803,334.645,652.242,7772.586,5.445645161290322,385.2857520798237,341.87,6189.407196996219,475.7590331740916,658.1067636545988,648.9367172957654,616.4911493224782,873.0594593240625,332.2045943356718,250.21733846867184,595.3985272178132,365.7259779733475,440.88511195502826,338.8787361585474,935.2539949598624,429.95799999999997,1538.56,1968.518,0.11930243970337075,0.030215040399681647,0.09911466392484092,0.025102198933533833,0.17366871931066924,0.04398407428364254,0.1065791625984624,0.026992689434378724,0.1699984455311051,0.043054525224938,0.33133656893155156,0.0839157006432608,0.21841710362821165,0.05531723933321548,0.7815828963717882,0.19794698958622006,
1996-01-01,28.603,12.919,34.569,39.737,84.313,29.952,11614.418,243.422,200.461,546.017,213.774,344.725,659.825,7868.468,5.126935483870968,387.859550615748,345.55600000000004,6460.307268997899,482.97837883755966,672.1587700418356,651.0494577560191,617.997188833915,877.343216050583,335.3511607429595,255.86990959781645,596.0643291142528,368.22827435846233,443.4536064269145,339.95961002951816,936.0002536329624,443.88300000000004,1563.88,2007.7630000000001,0.12124040536656965,0.030936390667154014,0.09984295955249699,0.025476496822507255,0.17210995520885683,0.043916554022968644,0.10647372224709788,0.02716843990469301,0.17169606173637028,0.04381094261297117,0.32863689588860834,0.08385685752296382,0.22108336491906663,0.05641288748966127,0.7789166350809333,0.19875279406359664,0.2028712294995784
